mode,scenario,backend,configuredFailureRate,transactionCount,concurrency,repetitionNumber,randomSeed,runStartedAt,runEndedAt,actualInjectedFailureCount,actualInjectedFailureRate,attemptCount,requestAttemptCount,successRate,attemptSuccessRate,logicalTransactionSuccessRate,logicalTransactionCount,completedLogicalTransactions,terminalFailedLogicalTransactions,nonTerminalLogicalTransactions,failureRate,recoveryRate,recoveryAttempted,recoveryAttemptedRate,recoveryCompleted,recoveryCompletedRate,recoveryFailed,recoveryFailedRate,recoverySuccessRate,nonTerminalAfterRecoveryRate,compensatedTransactions,compensationRate,duplicateOrderCount,duplicateOrderRate,duplicatePaymentCount,duplicatePaymentRate,orphanedOrderCount,orphanedOrderRate,invariantViolationCount,invariantViolationRate,retryCount,averageRetryCount,operationRetryCount,averageOperationRetryCount,compensationRetryCount,averageCompensationRetryCount,totalRetryCount,averageTotalRetryCount,p50Latency,p50LatencyMs,p95Latency,p95LatencyMs,p99Latency,p99LatencyMs,throughput,throughputTransactionsPerSecond,recoveryTime,averageRecoveryTimeMs,p95RecoveryTimeMs,reconciliationWindowMs,summaryPath,phase
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,1,5,2026141404,2026-08-15T07:34:52.341402+00:00,2026-08-15T07:38:08.636892+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10.335395998481545,10.335395998481545,16.42616699973587,16.42616699973587,19.50287500039849,19.50287500039849,105.55648366826826,105.55648366826826,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-001/resilient/f8-concurrent-duplicate-transaction-requests/47d291a6-f24a-4a21-84ab-5466385b2f9e/rep-0005/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,10,1,2026151400,2026-08-15T07:38:09.569615+00:00,2026-08-15T07:39:08.447755+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28.883833500003675,28.883833500003675,39.37033399961365,39.37033399961365,45.23916600010125,45.23916600010125,339.9988593888219,339.9988593888219,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-010/baseline/f8-concurrent-duplicate-transaction-requests/2817e61b-d405-4cd5-8a17-2476ee8c116b/rep-0001/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,10,2,2026151401,2026-08-15T07:39:09.731475+00:00,2026-08-15T07:40:08.939298+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29.01972899962857,29.01972899962857,40.035375001025386,40.035375001025386,45.32637499869452,45.32637499869452,338.0588049962087,338.0588049962087,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-010/baseline/f8-concurrent-duplicate-transaction-requests/7b24c65e-392e-42d2-b0cc-52c6564a8c9e/rep-0002/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,10,3,2026151402,2026-08-15T07:40:10.240920+00:00,2026-08-15T07:41:10.190656+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29.54885400049534,29.54885400049534,40.22662500028673,40.22662500028673,45.483459000024595,45.483459000024595,333.8915608353023,333.8915608353023,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-010/baseline/f8-concurrent-duplicate-transaction-requests/fe45b711-0926-4e0b-a7fe-b50c83f811de/rep-0003/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,10,4,2026151403,2026-08-15T07:41:11.470607+00:00,2026-08-15T07:42:10.880226+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29.042624500107195,29.042624500107195,40.24483300054271,40.24483300054271,46.05541700038884,46.05541700038884,336.9326604653149,336.9326604653149,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-010/baseline/f8-concurrent-duplicate-transaction-requests/b66d4c0f-b859-446d-a227-30a285af4bfd/rep-0004/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,10,5,2026151404,2026-08-15T07:42:12.158357+00:00,2026-08-15T07:43:11.828218+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29.005562500969972,29.005562500969972,40.84054200029641,40.84054200029641,46.57170799873711,46.57170799873711,335.4416324421851,335.4416324421851,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-010/baseline/f8-concurrent-duplicate-transaction-requests/d5077749-d11b-4603-9912-881e4ae3f33b/rep-0005/summary.csv,B2
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,10,1,2026151400,2026-08-15T07:43:13.226313+00:00,2026-08-15T07:45:02.958193+00:00,10000,0.5,20000,20000,0.98615,0.98615,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.84670849919348,50.84670849919348,63.64820899943879,63.64820899943879,70.19804099945759,70.19804099945759,194.9081614487695,194.9081614487695,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-010/resilient/f8-concurrent-duplicate-transaction-requests/043d1450-81c5-4b8e-b81c-18b0d95299e3/rep-0001/summary.csv,B2
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,10,2,2026151401,2026-08-15T07:45:04.005975+00:00,2026-08-15T07:46:52.174787+00:00,10000,0.5,20000,20000,0.98595,0.98595,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49.55620849978004,49.55620849978004,63.127958001132356,63.127958001132356,69.08549999934621,69.08549999934621,198.69081833381702,198.69081833381702,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-010/resilient/f8-concurrent-duplicate-transaction-requests/a099d294-f6eb-4342-9088-4b301cbcb108/rep-0002/summary.csv,B2
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,10,3,2026151402,2026-08-15T07:46:53.196463+00:00,2026-08-15T07:48:42.427526+00:00,10000,0.5,20000,20000,0.9878,0.9878,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.38974950002739,50.38974950002739,63.49945800138812,63.49945800138812,70.01741699968989,70.01741699968989,196.3684270296216,196.3684270296216,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-010/resilient/f8-concurrent-duplicate-transaction-requests/f1ffe5c8-3485-420d-a192-8fbc99e3686f/rep-0003/summary.csv,B2
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,10,4,2026151403,2026-08-15T07:48:43.446866+00:00,2026-08-15T07:50:33.096841+00:00,10000,0.5,20000,20000,0.9883,0.9883,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.1598755008672,50.1598755008672,63.368125000124564,63.368125000124564,69.8393330003455,69.8393330003455,196.2999520193857,196.2999520193857,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-010/resilient/f8-concurrent-duplicate-transaction-requests/d700f4e8-8f16-4706-87e8-a0df0b07bcd4/rep-0004/summary.csv,B2
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,10,5,2026151404,2026-08-15T07:50:34.058992+00:00,2026-08-15T07:52:23.516790+00:00,10000,0.5,20000,20000,0.98655,0.98655,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.380833499730215,50.380833499730215,63.157791999401525,63.157791999401525,69.79499999943073,69.79499999943073,196.02304709577405,196.02304709577405,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-010/resilient/f8-concurrent-duplicate-transaction-requests/4db54898-ce52-4b4c-8aa0-b6f61f06f4b4/rep-0005/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,100,1,2026161400,2026-08-15T07:52:24.428197+00:00,2026-08-15T07:53:11.812883+00:00,10000,0.5,20000,20000,0.9994,0.9994,1.0,10000,10000,0,0,0.0006,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,12,0.0006,0,0.0,0,0.0,0,0.0,0,0.0,215.34102100031305,215.34102100031305,417.79700000006414,417.79700000006414,551.6323749998264,551.6323749998264,422.5229900846952,422.5229900846952,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-100/baseline/f8-concurrent-duplicate-transaction-requests/4cf117b2-a83a-414c-aca8-f2ac8d1461c2/rep-0001/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,100,2,2026161401,2026-08-15T07:53:13.080410+00:00,2026-08-15T07:54:00.316981+00:00,10000,0.5,20000,20000,0.99945,0.99945,1.0,10000,10000,0,0,0.00055,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,11,0.00055,0,0.0,0,0.0,0,0.0,0,0.0,213.96118749999005,213.96118749999005,415.2767079995101,415.2767079995101,550.5884999984119,550.5884999984119,423.85134393614686,423.85134393614686,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-100/baseline/f8-concurrent-duplicate-transaction-requests/481531ab-5b34-4b97-8491-e4bbc1a4f5d3/rep-0002/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,100,3,2026161402,2026-08-15T07:54:01.556062+00:00,2026-08-15T07:54:47.811104+00:00,10000,0.5,20000,20000,0.99945,0.99945,1.0,10000,10000,0,0,0.00055,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,11,0.00055,0,0.0,0,0.0,0,0.0,0,0.0,209.5383750001929,209.5383750001929,410.3870420003659,410.3870420003659,535.9120419998362,535.9120419998362,432.9225077315501,432.9225077315501,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-100/baseline/f8-concurrent-duplicate-transaction-requests/4958ccab-26e7-469f-afd8-555087639877/rep-0003/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,100,4,2026161403,2026-08-15T07:54:49.161400+00:00,2026-08-15T07:55:34.886291+00:00,10000,0.5,20000,20000,0.99935,0.99935,1.0,10000,10000,0,0,0.00065,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,13,0.00065,0,0.0,0,0.0,0,0.0,0,0.0,207.13610450093256,207.13610450093256,400.32283299842675,400.32283299842675,532.6895830003195,532.6895830003195,437.8875750877591,437.8875750877591,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-100/baseline/f8-concurrent-duplicate-transaction-requests/56536646-2534-42fc-91bb-c996c00a8fb7/rep-0004/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,100,5,2026161404,2026-08-15T07:55:36.168368+00:00,2026-08-15T07:56:22.899073+00:00,10000,0.5,20000,20000,0.9996,0.9996,1.0,10000,10000,0,0,0.0004,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,8,0.0004,0,0.0,0,0.0,0,0.0,0,0.0,213.03052100029163,213.03052100029163,410.8837500007212,410.8837500007212,537.9204170003504,537.9204170003504,428.4800701198369,428.4800701198369,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-100/baseline/f8-concurrent-duplicate-transaction-requests/2a7ac6d8-cba3-4336-a91c-04f40f697837/rep-0005/summary.csv,B2
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,100,1,2026161400,2026-08-15T07:56:24.209501+00:00,2026-08-15T07:57:46.303355+00:00,10000,0.5,20000,20000,0.95955,0.95955,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,352.9897290000008,352.9897290000008,623.3590840001852,623.3590840001852,781.9638749988371,781.9638749988371,267.3386538620817,267.3386538620817,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-100/resilient/f8-concurrent-duplicate-transaction-requests/356706a7-f2eb-40b4-8235-0080870581e9/rep-0001/summary.csv,B2
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,100,2,2026161401,2026-08-15T07:57:47.395097+00:00,2026-08-15T07:59:09.787379+00:00,10000,0.5,20000,20000,0.9618,0.9618,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,353.1314374995418,353.1314374995418,628.8896670012036,628.8896670012036,798.3759999988251,798.3759999988251,266.40041587902084,266.40041587902084,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-100/resilient/f8-concurrent-duplicate-transaction-requests/78823211-9af4-478b-a6f0-db278e347e72/rep-0002/summary.csv,B2
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,100,3,2026161402,2026-08-15T07:59:10.774281+00:00,2026-08-15T08:00:32.639005+00:00,10000,0.5,20000,20000,0.9606,0.9606,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,350.69443799875444,350.69443799875444,622.9180420014018,622.9180420014018,777.6006250005594,777.6006250005594,268.78822692513876,268.78822692513876,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-100/resilient/f8-concurrent-duplicate-transaction-requests/3160a510-16ac-49dd-adda-cc6198e8c505/rep-0003/summary.csv,B2
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,100,4,2026161403,2026-08-15T08:00:33.698127+00:00,2026-08-15T08:01:54.765920+00:00,10000,0.5,20000,20000,0.9637,0.9637,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,348.1229170001825,348.1229170001825,620.1827500008221,620.1827500008221,781.9651249992603,781.9651249992603,270.45515332171254,270.45515332171254,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-100/resilient/f8-concurrent-duplicate-transaction-requests/5ff32686-5b02-4d5a-abfa-300f409ed431/rep-0004/summary.csv,B2
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,100,5,2026161404,2026-08-15T08:01:55.779919+00:00,2026-08-15T08:03:16.977523+00:00,10000,0.5,20000,20000,0.9615,0.9615,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,347.7493125001274,347.7493125001274,615.1695000007749,615.1695000007749,766.8458330008434,766.8458330008434,271.816292007688,271.816292007688,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-100/resilient/f8-concurrent-duplicate-transaction-requests/bee30c4f-989b-46ae-a4b4-2b00242ed6fa/rep-0005/summary.csv,B2
