mode,scenario,backend,configuredFailureRate,transactionCount,concurrency,repetitionNumber,randomSeed,runStartedAt,runEndedAt,actualInjectedFailureCount,actualInjectedFailureRate,attemptCount,requestAttemptCount,successRate,attemptSuccessRate,logicalTransactionSuccessRate,logicalTransactionCount,completedLogicalTransactions,terminalFailedLogicalTransactions,nonTerminalLogicalTransactions,failureRate,recoveryRate,recoveryAttempted,recoveryAttemptedRate,recoveryCompleted,recoveryCompletedRate,recoveryFailed,recoveryFailedRate,recoverySuccessRate,nonTerminalAfterRecoveryRate,compensatedTransactions,compensationRate,duplicateOrderCount,duplicateOrderRate,duplicatePaymentCount,duplicatePaymentRate,orphanedOrderCount,orphanedOrderRate,invariantViolationCount,invariantViolationRate,retryCount,averageRetryCount,operationRetryCount,averageOperationRetryCount,compensationRetryCount,averageCompensationRetryCount,totalRetryCount,averageTotalRetryCount,p50Latency,p50LatencyMs,p95Latency,p95LatencyMs,p99Latency,p99LatencyMs,throughput,throughputTransactionsPerSecond,recoveryTime,averageRecoveryTimeMs,p95RecoveryTimeMs,reconciliationWindowMs,summaryPath,phase
baseline,f5-payment-succeeds-response-lost,services,0.2,10000,50,4,2026121403,2026-08-14T22:53:06.367162+00:00,2026-08-14T22:53:29.274810+00:00,2011,0.2011,10000,10000,0.7989,0.7989,0.7989,10000,7989,2011,0,0.2011,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,2011,0.2011,0,0.0,0,0.0,0,0.0,0,0.0,12.997874999996384,12.997874999996384,513.6161249999986,513.6161249999986,516.9929579999462,516.9929579999462,436.7836880598311,436.7836880598311,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p20/baseline/f5-payment-succeeds-response-lost/a2003fbb-e1a7-420d-b06b-c302221e937b/rep-0004/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.2,10000,50,5,2026121404,2026-08-14T22:53:29.676007+00:00,2026-08-14T22:53:52.606873+00:00,2016,0.2016,10000,10000,0.7984,0.7984,0.7984,10000,7984,2016,0,0.2016,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,2016,0.2016,0,0.0,0,0.0,0,0.0,0,0.0,12.38235400001031,12.38235400001031,513.3837920000133,513.3837920000133,516.7177079999874,516.7177079999874,436.48144825538685,436.48144825538685,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p20/baseline/f5-payment-succeeds-response-lost/55bfaf76-bcc3-4984-aef0-3be6cd714908/rep-0005/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.2,10000,50,1,2026121400,2026-08-14T22:53:52.998110+00:00,2026-08-14T22:55:03.799520+00:00,1975,0.1975,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16.76170849987102,16.76170849987102,1525.8044580000387,1525.8044580000387,1534.6673750000264,1534.6673750000264,156.5909833917752,156.5909833917752,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p20/resilient/f5-payment-succeeds-response-lost/1afd7731-6616-4bc9-bf08-5ed036824b69/rep-0001/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.2,10000,50,2,2026121401,2026-08-14T22:55:04.238446+00:00,2026-08-14T22:56:14.875373+00:00,1972,0.1972,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17.327874999864434,17.327874999864434,1526.9650840000395,1526.9650840000395,1534.0269159999025,1534.0269159999025,156.84328894514536,156.84328894514536,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p20/resilient/f5-payment-succeeds-response-lost/1e250983-01db-4050-9809-5c0331e6db14/rep-0002/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.2,10000,50,3,2026121402,2026-08-14T22:56:15.263484+00:00,2026-08-14T22:57:29.780624+00:00,1968,0.1968,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17.052333500032546,17.052333500032546,1526.9724580000457,1526.9724580000457,1539.6853330000795,1539.6853330000795,156.8605941615978,156.8605941615978,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p20/resilient/f5-payment-succeeds-response-lost/49deeb11-5c91-4e7b-969f-a1b34af86f41/rep-0003/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.2,10000,50,4,2026121403,2026-08-14T22:57:30.325562+00:00,2026-08-14T22:58:43.354064+00:00,2011,0.2011,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19.926833499994245,19.926833499994245,1531.7460410001331,1531.7460410001331,1543.9087909999216,1543.9087909999216,152.59048216953832,152.59048216953832,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p20/resilient/f5-payment-succeeds-response-lost/1f352b68-0b0f-4b3b-a0fe-fff49eb8ba29/rep-0004/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.2,10000,50,5,2026121404,2026-08-14T22:58:43.801367+00:00,2026-08-14T22:59:57.258702+00:00,2016,0.2016,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20.09808349987452,20.09808349987452,1531.3657500000772,1531.3657500000772,1541.7266250001376,1541.7266250001376,152.14397196345593,152.14397196345593,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p20/resilient/f5-payment-succeeds-response-lost/56e93dae-7b5e-48c9-bc0a-19d48e499744/rep-0005/summary.csv,B1
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,50,1,2026131400,2026-08-14T22:59:57.715498+00:00,2026-08-14T23:00:26.620256+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67.58479199993417,67.58479199993417,116.82537499996215,116.82537499996215,145.62179099993955,145.62179099993955,692.9981716975741,692.9981716975741,NA,NA,NA,2000,results/phase_b1_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/baseline/f8-concurrent-duplicate-transaction-requests/0164be7a-49ae-409f-9e5d-10e96fdcfbbf/rep-0001/summary.csv,B1
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,50,2,2026131401,2026-08-14T23:00:27.483627+00:00,2026-08-14T23:00:57.325454+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70.22393750003175,70.22393750003175,117.04358299994055,117.04358299994055,145.64416600001096,145.64416600001096,670.7998661830222,670.7998661830222,NA,NA,NA,2000,results/phase_b1_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/baseline/f8-concurrent-duplicate-transaction-requests/f9fa5765-e408-436e-87e6-244ccafd175f/rep-0002/summary.csv,B1
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,50,3,2026131402,2026-08-14T23:00:58.189469+00:00,2026-08-14T23:01:29.010722+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,71.78245800002969,71.78245800002969,124.29458299993712,124.29458299993712,160.086167000145,160.086167000145,649.412172192923,649.412172192923,NA,NA,NA,2000,results/phase_b1_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/baseline/f8-concurrent-duplicate-transaction-requests/ed04d7c8-79da-405b-bd77-14b5a0b48c0f/rep-0003/summary.csv,B1
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,50,4,2026131403,2026-08-14T23:01:29.862197+00:00,2026-08-14T23:02:03.108322+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,78.8089584999625,78.8089584999625,130.58462499998313,130.58462499998313,159.32054099994275,159.32054099994275,602.2119039987363,602.2119039987363,NA,NA,NA,2000,results/phase_b1_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/baseline/f8-concurrent-duplicate-transaction-requests/ec3007da-d2b8-4d2a-9d41-9a6092cec3f3/rep-0004/summary.csv,B1
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,50,5,2026131404,2026-08-14T23:02:04.031900+00:00,2026-08-14T23:02:39.330077+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83.20754200008196,83.20754200008196,140.2412079999067,140.2412079999067,178.1260000000202,178.1260000000202,567.191397136462,567.191397136462,NA,NA,NA,2000,results/phase_b1_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/baseline/f8-concurrent-duplicate-transaction-requests/94f9ad94-f42c-4097-89bb-768917d21754/rep-0005/summary.csv,B1
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,50,1,2026131400,2026-08-14T23:02:40.248964+00:00,2026-08-14T23:03:40.609464+00:00,10000,0.5,20000,20000,0.92785,0.92785,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,129.67472899993027,129.67472899993027,209.8515000000134,209.8515000000134,258.3722500000931,258.3722500000931,369.01343536173505,369.01343536173505,NA,NA,NA,2000,results/phase_b1_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/resilient/f8-concurrent-duplicate-transaction-requests/97b1138e-c314-47a7-9258-615aa92a8dc0/rep-0001/summary.csv,B1
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,50,2,2026131401,2026-08-14T23:03:41.383886+00:00,2026-08-14T23:04:42.137450+00:00,10000,0.5,20000,20000,0.9275,0.9275,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,130.9051040000213,130.9051040000213,211.2218329998541,211.2218329998541,256.0440000002018,256.0440000002018,367.65097750986916,367.65097750986916,NA,NA,NA,2000,results/phase_b1_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/resilient/f8-concurrent-duplicate-transaction-requests/57f7c698-653d-44be-a130-85b394a664d3/rep-0002/summary.csv,B1
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,50,3,2026131402,2026-08-14T23:04:42.868004+00:00,2026-08-14T23:05:44.419434+00:00,10000,0.5,20000,20000,0.92825,0.92825,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,131.86183350001102,131.86183350001102,218.52075000015247,218.52075000015247,269.4352920000256,269.4352920000256,362.14904029716087,362.14904029716087,NA,NA,NA,2000,results/phase_b1_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/resilient/f8-concurrent-duplicate-transaction-requests/14fc3943-a765-456d-9c61-818c950580cb/rep-0003/summary.csv,B1
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,50,4,2026131403,2026-08-14T23:05:45.178077+00:00,2026-08-14T23:06:49.740242+00:00,10000,0.5,20000,20000,0.92755,0.92755,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,138.02266650009187,138.02266650009187,234.87908399988555,234.87908399988555,298.46887500002595,298.46887500002595,343.54799013214205,343.54799013214205,NA,NA,NA,2000,results/phase_b1_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/resilient/f8-concurrent-duplicate-transaction-requests/bee99b5d-44fc-45f9-b1bc-4a4fab71f45d/rep-0004/summary.csv,B1
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,50,5,2026131404,2026-08-14T23:06:50.518133+00:00,2026-08-14T23:07:48.816715+00:00,10000,0.5,20000,20000,0.92705,0.92705,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,125.34264599992184,125.34264599992184,197.66041699995185,197.66041699995185,239.22137499994278,239.22137499994278,385.22251659990684,385.22251659990684,NA,NA,NA,2000,results/phase_b1_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/resilient/f8-concurrent-duplicate-transaction-requests/a6a357b9-e2f0-4090-925a-7c0aaaa5b7a6/rep-0005/summary.csv,B1
baseline,f9-orchestrator-interruption-after-order,services,1.0,10000,50,1,2026141400,2026-08-14T23:07:49.564228+00:00,2026-08-14T23:08:03.034631+00:00,0,0.0,10000,10000,0.0,0.0,0.0,10000,0,10000,0,1.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,10000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,63.57039600004555,63.57039600004555,109.09770799980834,109.09770799980834,139.1352079999706,139.1352079999706,743.5055717872233,743.5055717872233,NA,NA,NA,2000,results/phase_b1_services/raw/f9-orchestrator-interruption-after-order/rate-1p00/baseline/f9-orchestrator-interruption-after-order/0a679f8d-ee86-4582-a96c-935a2e128d09/rep-0001/summary.csv,B1
baseline,f9-orchestrator-interruption-after-order,services,1.0,10000,50,2,2026141401,2026-08-14T23:08:03.547175+00:00,2026-08-14T23:08:17.370901+00:00,0,0.0,10000,10000,0.0,0.0,0.0,10000,0,10000,0,1.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,10000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,64.91616649998377,64.91616649998377,107.19575000007353,107.19575000007353,135.26708299991697,135.26708299991697,724.4315790628082,724.4315790628082,NA,NA,NA,2000,results/phase_b1_services/raw/f9-orchestrator-interruption-after-order/rate-1p00/baseline/f9-orchestrator-interruption-after-order/ec97a77e-830c-4af8-8a57-c76c35eaa3db/rep-0002/summary.csv,B1
baseline,f9-orchestrator-interruption-after-order,services,1.0,10000,50,3,2026141402,2026-08-14T23:08:17.933195+00:00,2026-08-14T23:08:31.611731+00:00,0,0.0,10000,10000,0.0,0.0,0.0,10000,0,10000,0,1.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,10000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,64.48587499994574,64.48587499994574,104.59300000002258,104.59300000002258,135.59754199991403,135.59754199991403,732.1240317866213,732.1240317866213,NA,NA,NA,2000,results/phase_b1_services/raw/f9-orchestrator-interruption-after-order/rate-1p00/baseline/f9-orchestrator-interruption-after-order/827dbc97-a99a-4263-9bf0-d8e2087bce70/rep-0003/summary.csv,B1
baseline,f9-orchestrator-interruption-after-order,services,1.0,10000,50,4,2026141403,2026-08-14T23:08:32.134387+00:00,2026-08-14T23:08:45.915372+00:00,0,0.0,10000,10000,0.0,0.0,0.0,10000,0,10000,0,1.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,10000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,65.0441039999805,65.0441039999805,106.11724999989747,106.11724999989747,135.6817079999928,135.6817079999928,726.7285771208477,726.7285771208477,NA,NA,NA,2000,results/phase_b1_services/raw/f9-orchestrator-interruption-after-order/rate-1p00/baseline/f9-orchestrator-interruption-after-order/4ff89151-9826-458d-a0eb-4368dbd8d709/rep-0004/summary.csv,B1
baseline,f9-orchestrator-interruption-after-order,services,1.0,10000,50,5,2026141404,2026-08-14T23:08:46.496595+00:00,2026-08-14T23:09:00.301484+00:00,0,0.0,10000,10000,0.0,0.0,0.0,10000,0,10000,0,1.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,10000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,64.92931249999856,64.92931249999856,107.9615000001013,107.9615000001013,137.55933300012657,137.55933300012657,725.42076541121,725.42076541121,NA,NA,NA,2000,results/phase_b1_services/raw/f9-orchestrator-interruption-after-order/rate-1p00/baseline/f9-orchestrator-interruption-after-order/1e8d8b1d-2330-4705-9421-3bb8e1493551/rep-0005/summary.csv,B1
resilient,f9-orchestrator-interruption-after-order,services,1.0,10000,50,1,2026141400,2026-08-14T23:09:00.816118+00:00,2026-08-14T23:14:15.430643+00:00,9984,0.9984,10000,10000,0.9979,0.9979,0.9982,10000,9982,18,0,0.0016,0.9984,9987,0.9987,9987,0.9987,0,0.0,1.0,0.0,5,0.0005,0,0.0,0,0.0,0,0.0,3,0.0003,0,0.0,0,0.0,0,0.0,0,0.0,127.20881249992999,127.20881249992999,198.13570800010893,198.13570800010893,253.74804100010806,253.74804100010806,376.46304952109523,376.46304952109523,121.3573751376204,121.3573751376204,185.70537499999773,2000,results/phase_b1_services/raw/f9-orchestrator-interruption-after-order/rate-1p00/resilient/f9-orchestrator-interruption-after-order/f7b4158b-cdbf-4717-9a24-b13a0a2679fc/rep-0001/summary.csv,B1
resilient,f9-orchestrator-interruption-after-order,services,1.0,10000,50,2,2026141401,2026-08-14T23:14:15.872686+00:00,2026-08-14T23:14:45.911258+00:00,10000,1.0,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,1.0,10000,1.0,10000,1.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114.8879790000592,114.8879790000592,181.43262499961565,181.43262499961565,219.4071669996447,219.4071669996447,416.3074309255206,416.3074309255206,109.79879017370276,109.79879017370276,169.4397090000166,2000,results/phase_b1_services/raw/f9-orchestrator-interruption-after-order/rate-1p00/resilient/f9-orchestrator-interruption-after-order/16b7be34-ee3a-4422-9d65-8f1f5f8d054f/rep-0002/summary.csv,B1
resilient,f9-orchestrator-interruption-after-order,services,1.0,10000,50,3,2026141402,2026-08-14T23:14:46.352939+00:00,2026-08-14T23:15:16.269495+00:00,10000,1.0,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,1.0,10000,1.0,10000,1.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,113.29556250007045,113.29556250007045,175.57270799989055,175.57270799989055,220.48225000025923,220.48225000025923,422.67642984409065,422.67642984409065,108.2371416905025,108.2371416905025,164.87645799998063,2000,results/phase_b1_services/raw/f9-orchestrator-interruption-after-order/rate-1p00/resilient/f9-orchestrator-interruption-after-order/ef314adf-5ba3-44cc-8345-7676204ebfcd/rep-0003/summary.csv,B1
resilient,f9-orchestrator-interruption-after-order,services,1.0,10000,50,4,2026141403,2026-08-14T23:15:16.738106+00:00,2026-08-14T23:16:02.676878+00:00,9964,0.9964,10000,10000,0.9964,0.9964,1.0,10000,10000,0,0,0.0036,0.9964,9986,0.9986,9986,0.9986,0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,0.0031,7,0.0007,7,0.0007,0,0.0,7,0.0007,137.79602049999085,137.79602049999085,304.44495800020377,304.44495800020377,2010.705874999985,2010.705874999985,250.87362401959993,250.87362401959993,172.1273012312323,172.1273012312323,279.25454200021704,2000,results/phase_b1_services/raw/f9-orchestrator-interruption-after-order/rate-1p00/resilient/f9-orchestrator-interruption-after-order/58b46b99-c131-41d1-9f07-e57afdd50f4f/rep-0004/summary.csv,B1
resilient,f9-orchestrator-interruption-after-order,services,1.0,10000,50,5,2026141404,2026-08-14T23:16:03.126351+00:00,2026-08-14T23:16:33.057819+00:00,10000,1.0,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,1.0,10000,1.0,10000,1.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,115.50964600019142,115.50964600019142,179.23908299962932,179.23908299962932,210.7348340000499,210.7348340000499,417.10134346157236,417.10134346157236,109.08239844349849,109.08239844349849,165.94458400004442,2000,results/phase_b1_services/raw/f9-orchestrator-interruption-after-order/rate-1p00/resilient/f9-orchestrator-interruption-after-order/3e31a2e5-4ab1-4898-892a-930976639c73/rep-0005/summary.csv,B1
