scenario,configuredFailureRate,concurrency,mode,backend,n,attemptSuccessRateMean,attemptSuccessRateMedian,attemptSuccessRateStd,attemptSuccessRateMin,attemptSuccessRateMax,attemptSuccessRateCi95Low,attemptSuccessRateCi95High,attemptSuccessRateN,logicalTransactionSuccessRateMean,logicalTransactionSuccessRateMedian,logicalTransactionSuccessRateStd,logicalTransactionSuccessRateMin,logicalTransactionSuccessRateMax,logicalTransactionSuccessRateCi95Low,logicalTransactionSuccessRateCi95High,logicalTransactionSuccessRateN,terminalFailedLogicalTransactionsMean,terminalFailedLogicalTransactionsMedian,terminalFailedLogicalTransactionsStd,terminalFailedLogicalTransactionsMin,terminalFailedLogicalTransactionsMax,terminalFailedLogicalTransactionsCi95Low,terminalFailedLogicalTransactionsCi95High,terminalFailedLogicalTransactionsN,nonTerminalLogicalTransactionsMean,nonTerminalLogicalTransactionsMedian,nonTerminalLogicalTransactionsStd,nonTerminalLogicalTransactionsMin,nonTerminalLogicalTransactionsMax,nonTerminalLogicalTransactionsCi95Low,nonTerminalLogicalTransactionsCi95High,nonTerminalLogicalTransactionsN,invariantViolationRateMean,invariantViolationRateMedian,invariantViolationRateStd,invariantViolationRateMin,invariantViolationRateMax,invariantViolationRateCi95Low,invariantViolationRateCi95High,invariantViolationRateN,duplicateOrderRateMean,duplicateOrderRateMedian,duplicateOrderRateStd,duplicateOrderRateMin,duplicateOrderRateMax,duplicateOrderRateCi95Low,duplicateOrderRateCi95High,duplicateOrderRateN,duplicatePaymentRateMean,duplicatePaymentRateMedian,duplicatePaymentRateStd,duplicatePaymentRateMin,duplicatePaymentRateMax,duplicatePaymentRateCi95Low,duplicatePaymentRateCi95High,duplicatePaymentRateN,orphanedOrderRateMean,orphanedOrderRateMedian,orphanedOrderRateStd,orphanedOrderRateMin,orphanedOrderRateMax,orphanedOrderRateCi95Low,orphanedOrderRateCi95High,orphanedOrderRateN,recoveryAttemptedRateMean,recoveryAttemptedRateMedian,recoveryAttemptedRateStd,recoveryAttemptedRateMin,recoveryAttemptedRateMax,recoveryAttemptedRateCi95Low,recoveryAttemptedRateCi95High,recoveryAttemptedRateN,recoveryCompletedRateMean,recoveryCompletedRateMedian,recoveryCompletedRateStd,recoveryCompletedRateMin,recoveryCompletedRateMax,recoveryCompletedRateCi95Low,recoveryCompletedRateCi95High,recoveryCompletedRateN,recoveryFailedRateMean,recoveryFailedRateMedian,recoveryFailedRateStd,recoveryFailedRateMin,recoveryFailedRateMax,recoveryFailedRateCi95Low,recoveryFailedRateCi95High,recoveryFailedRateN,recoverySuccessRateMean,recoverySuccessRateMedian,recoverySuccessRateStd,recoverySuccessRateMin,recoverySuccessRateMax,recoverySuccessRateCi95Low,recoverySuccessRateCi95High,recoverySuccessRateN,nonTerminalAfterRecoveryRateMean,nonTerminalAfterRecoveryRateMedian,nonTerminalAfterRecoveryRateStd,nonTerminalAfterRecoveryRateMin,nonTerminalAfterRecoveryRateMax,nonTerminalAfterRecoveryRateCi95Low,nonTerminalAfterRecoveryRateCi95High,nonTerminalAfterRecoveryRateN,operationRetryCountMean,operationRetryCountMedian,operationRetryCountStd,operationRetryCountMin,operationRetryCountMax,operationRetryCountCi95Low,operationRetryCountCi95High,operationRetryCountN,averageOperationRetryCountMean,averageOperationRetryCountMedian,averageOperationRetryCountStd,averageOperationRetryCountMin,averageOperationRetryCountMax,averageOperationRetryCountCi95Low,averageOperationRetryCountCi95High,averageOperationRetryCountN,compensationRetryCountMean,compensationRetryCountMedian,compensationRetryCountStd,compensationRetryCountMin,compensationRetryCountMax,compensationRetryCountCi95Low,compensationRetryCountCi95High,compensationRetryCountN,averageCompensationRetryCountMean,averageCompensationRetryCountMedian,averageCompensationRetryCountStd,averageCompensationRetryCountMin,averageCompensationRetryCountMax,averageCompensationRetryCountCi95Low,averageCompensationRetryCountCi95High,averageCompensationRetryCountN,totalRetryCountMean,totalRetryCountMedian,totalRetryCountStd,totalRetryCountMin,totalRetryCountMax,totalRetryCountCi95Low,totalRetryCountCi95High,totalRetryCountN,averageTotalRetryCountMean,averageTotalRetryCountMedian,averageTotalRetryCountStd,averageTotalRetryCountMin,averageTotalRetryCountMax,averageTotalRetryCountCi95Low,averageTotalRetryCountCi95High,averageTotalRetryCountN,compensationRateMean,compensationRateMedian,compensationRateStd,compensationRateMin,compensationRateMax,compensationRateCi95Low,compensationRateCi95High,compensationRateN,p50LatencyMsMean,p50LatencyMsMedian,p50LatencyMsStd,p50LatencyMsMin,p50LatencyMsMax,p50LatencyMsCi95Low,p50LatencyMsCi95High,p50LatencyMsN,p95LatencyMsMean,p95LatencyMsMedian,p95LatencyMsStd,p95LatencyMsMin,p95LatencyMsMax,p95LatencyMsCi95Low,p95LatencyMsCi95High,p95LatencyMsN,p99LatencyMsMean,p99LatencyMsMedian,p99LatencyMsStd,p99LatencyMsMin,p99LatencyMsMax,p99LatencyMsCi95Low,p99LatencyMsCi95High,p99LatencyMsN,throughputTransactionsPerSecondMean,throughputTransactionsPerSecondMedian,throughputTransactionsPerSecondStd,throughputTransactionsPerSecondMin,throughputTransactionsPerSecondMax,throughputTransactionsPerSecondCi95Low,throughputTransactionsPerSecondCi95High,throughputTransactionsPerSecondN,averageRecoveryTimeMsMean,averageRecoveryTimeMsMedian,averageRecoveryTimeMsStd,averageRecoveryTimeMsMin,averageRecoveryTimeMsMax,averageRecoveryTimeMsCi95Low,averageRecoveryTimeMsCi95High,averageRecoveryTimeMsN,p95RecoveryTimeMsMean,p95RecoveryTimeMsMedian,p95RecoveryTimeMsStd,p95RecoveryTimeMsMin,p95RecoveryTimeMsMax,p95RecoveryTimeMsCi95Low,p95RecoveryTimeMsCi95High,p95RecoveryTimeMsN,actualInjectedFailureRateMean,actualInjectedFailureRateMedian,actualInjectedFailureRateStd,actualInjectedFailureRateMin,actualInjectedFailureRateMax,actualInjectedFailureRateCi95Low,actualInjectedFailureRateCi95High,actualInjectedFailureRateN
f5-payment-succeeds-response-lost,0.05,50,baseline,services,5,0.9495,0.9495,0.0029958304357890547,0.9459,0.9538,0.9468740388426331,0.9521259611573669,5,0.9495,0.9495,0.0029958304357890547,0.9459,0.9538,0.9468740388426331,0.9521259611573669,5,505.0,505.0,29.958304357890484,462.0,541.0,478.74038842633047,531.2596115736695,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0505,0.0505,0.00299583043578905,0.0462,0.0541,0.04787403884263305,0.05312596115736696,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,44.613104300009354,44.349416500011785,3.491667489896214,40.136437499995736,48.37981250000212,41.55252280201363,47.67368579800508,5,360.4160499999807,517.4255000000016,217.86382652864472,113.70662499996342,521.714999999972,169.44998622512225,551.3821137748391,5,552.6425000000017,552.3949170000151,3.8241554142749328,547.2236670000257,557.4370420000037,549.2904799865674,555.994520013436,5,685.1085368055953,677.8413022877374,27.677330395940746,655.7820114428185,725.9188951325684,660.8482870627859,709.3687865484048,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0505,0.0505,0.00299583043578905,0.0462,0.0541,0.04787403884263305,0.05312596115736696,5
f5-payment-succeeds-response-lost,0.05,50,resilient,services,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,59.235454199995274,59.566583499986336,5.832521696463253,52.55922899999632,65.9670000000574,54.123023522529856,64.34788487746069,5,981.2883336000141,1532.80845900008,760.4071848113083,141.92308400004094,1542.0979169999782,314.7620485196204,1647.8146186804079,5,1592.1395917999916,1595.1630419999674,7.571355506731641,1580.434582999942,1598.1489160000137,1585.5030060868028,1598.7761775131805,5,353.4557799556569,354.888601048019,6.711200212380781,345.84988817273023,360.10309319866724,347.5731536005431,359.3384063107707,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0505,0.0505,0.00299583043578905,0.0462,0.0541,0.04787403884263305,0.05312596115736696,5
f5-payment-succeeds-response-lost,0.1,50,baseline,services,5,0.89844,0.8979,0.002905684084686427,0.8948,0.9019,0.8958930556032768,0.9009869443967232,5,0.89844,0.8979,0.002905684084686427,0.8948,0.9019,0.8958930556032768,0.9009869443967232,5,1015.6,1021.0,29.056840846864272,981.0,1052.0,990.1305560327675,1041.0694439672327,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.10156,0.1021,0.0029056840846864262,0.0981,0.1052,0.09901305560327674,0.10410694439672326,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,36.94985420000876,37.105374999953256,0.9410172846809054,35.97735400006741,38.15006249999442,36.12501618232164,37.77469221769588,5,531.7042411999864,531.1910410000564,1.6396659188728224,529.9533329999804,534.0161249999937,530.2670106536307,533.1414717463422,5,551.0434999999916,551.650708000011,2.7769550001242598,547.6309590000028,554.9653749999379,548.6093916209031,553.47760837908,5,561.9383978631032,560.826118942834,15.003908056751115,541.3566955131005,583.4622582559915,548.7868925926267,575.0899031335797,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.10156,0.1021,0.0029056840846864262,0.0981,0.1052,0.09901305560327674,0.10410694439672326,5
f5-payment-succeeds-response-lost,0.1,50,resilient,services,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,32.49454579998883,33.342041500020514,2.882433477963996,27.87045899998475,34.84620800003313,29.967981458628163,35.021110141349496,5,1541.8911084000001,1543.1548750000275,3.213585151262714,1537.4100000000226,1545.6672079999407,1539.0742768189148,1544.7079399810855,5,1556.2315251999735,1555.9435409999196,5.028789652337478,1549.459167000009,1563.5790840000254,1551.8235967211613,1560.6394536787857,5,263.5843610006991,265.1090581617959,5.424797014446091,255.76429035379718,269.64071204265525,258.82931676443087,268.33940523696737,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.10156,0.1021,0.0029056840846864262,0.0981,0.1052,0.09901305560327674,0.10410694439672326,5
f5-payment-succeeds-response-lost,0.2,50,baseline,services,5,0.80116,0.8025,0.0023114930239998403,0.7984,0.8032,0.7991338870317773,0.8031861129682226,5,0.80116,0.8025,0.0023114930239998403,0.7984,0.8032,0.7991338870317773,0.8031861129682226,5,1988.4,1975.0,23.11493023999856,1968.0,2016.0,1968.1388703177736,2008.6611296822266,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.19884,0.1975,0.0023114930239998576,0.1968,0.2016,0.19681388703177732,0.20086611296822265,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12.760178999974414,12.488645999951586,0.47703650161609634,12.38235400001031,13.491624499977206,12.3420380701924,13.178319929756428,5,513.7487420000298,513.6161249999986,0.5278449386098844,513.3837920000133,514.6593749999511,513.2860655116199,514.2114184884397,5,519.9033579999877,517.3984999998993,5.305314822853502,516.7177079999874,529.2389160000539,515.2530445223002,524.5536714776753,5,439.43629550997144,436.7836880598311,4.711133007858255,434.9809276966198,445.5926839734577,435.3068053565787,443.5657856633642,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.19884,0.1975,0.0023114930239998576,0.1968,0.2016,0.19681388703177732,0.20086611296822265,5
f5-payment-succeeds-response-lost,0.2,50,resilient,services,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,18.233366799927353,17.327874999864434,1.6374928276838039,16.76170849987102,20.09808349987452,16.798041051982572,19.668692547872134,5,1528.5707582000668,1526.9724580000457,2.7694570760899566,1525.8044580000387,1531.7460410001331,1526.1432220411682,1530.9982943589655,5,1538.8030080000135,1539.6853330000795,4.33905430121051,1534.0269159999025,1543.9087909999216,1534.9996592127902,1542.6063567872368,5,155.00586412630253,156.5909833917752,2.4162601941493973,152.14397196345593,156.8605941615978,152.88791868448814,157.1238095681169,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.19884,0.1975,0.0023114930239998576,0.1968,0.2016,0.19681388703177732,0.20086611296822265,5
f8-concurrent-duplicate-transaction-requests,1.0,50,baseline,services,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,74.32153760000801,71.78245800002969,6.475318787634082,67.58479199993417,83.20754200008196,68.64567042983653,79.9974047701795,5,125.79787479994593,124.29458299993712,9.885925794013541,116.82537499996215,140.2412079999067,117.13247877834024,134.46327082155162,5,157.7597330000117,159.32054099994275,13.386092110973644,145.62179099993955,178.1260000000202,146.0263059300331,169.4931600699903,5,636.5227022417436,649.412172192923,51.27036619093454,567.191397136462,692.9981716975741,591.5822448203228,681.4631596631643,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,5
f8-concurrent-duplicate-transaction-requests,1.0,50,resilient,services,5,0.92764,0.92755,0.0004449719092257288,0.92705,0.92825,0.9272499649246543,0.9280300350753458,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,131.16139579999526,130.9051040000213,4.574422408583717,125.34264599992184,138.02266650009187,127.15173777034579,135.17105382964473,5,214.42671679997147,211.2218329998541,13.669062969414885,197.66041699995185,234.87908399988555,202.44525483654346,226.4081787633995,5,264.30835840005784,258.3722500000931,21.943792296058504,239.22137499994278,298.46887500002595,245.07377638687362,283.54294041324204,5,365.5167919801628,367.65097750986916,14.992221746944729,343.54799013214205,385.22251659990684,352.37553021187455,378.65805374845104,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,5
f9-orchestrator-interruption-after-order,1.0,50,baseline,services,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10000.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,64.58917079999082,64.91616649998377,0.6078977906814139,63.57039600004555,65.0441039999805,64.05632489292327,65.12201670705838,5,106.99304159998064,107.19575000007353,1.7274137917057988,104.59300000002258,109.09770799980834,105.47889665187891,108.50718654808237,5,136.6481747999842,135.6817079999928,1.6553583690400013,135.26708299991697,139.1352079999706,135.19718921458792,138.09916038538046,5,730.4421050337421,726.7285771208477,7.883742842604755,724.4315790628082,743.5055717872233,723.531699747771,737.3525103197132,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
f9-orchestrator-interruption-after-order,1.0,50,resilient,services,5,0.99886,1.0,0.0016486357996841068,0.9964,1.0,0.9974149070064525,1.0003050929935475,5,0.99964,1.0,0.0008049844718999349,0.9982,1.0,0.9989344,1.0003456,5,3.6,0.0,8.049844718999244,0.0,18.0,-3.456000000000001,10.656,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0006799999999999999,0.0,0.0013590437814875575,0.0,0.0031,-0.0005112543976833831,0.001871254397683383,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.99946,1.0,0.0007402702209328492,0.9986,1.0,0.9988111245419959,1.000108875458004,5,0.99946,1.0,0.0007402702209328492,0.9986,1.0,0.9988111245419959,1.000108875458004,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.4,0.0,3.1304951684997055,0.0,7.0,-1.3439999999999999,4.144,5,0.00014,0.0,0.0003130495168499705,0.0,0.0007,-0.00013439999999999996,0.00041439999999999994,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.4,0.0,3.1304951684997055,0.0,7.0,-1.3439999999999999,4.144,5,0.00014,0.0,0.0003130495168499705,0.0,0.0007,-0.00013439999999999996,0.00041439999999999994,5,0.0001,0.0,0.00022360679774997898,0.0,0.0005,-9.599999999999999e-05,0.000296,5,121.73960410004838,115.50964600019142,10.544900795036076,113.29556250007045,137.79602049999085,112.49659102252102,130.98261717757575,5,207.76501639988965,181.43262499961565,54.733908871540045,175.57270799989055,304.44495800020377,159.78862996276104,255.74140283701826,5,583.0156334000094,220.48225000025923,798.2717485110871,210.7348340000499,2010.705874999985,-116.7004051218463,1282.7316719218652,5,376.6843755543757,416.3074309255206,72.71035183607344,250.87362401959993,422.67642984409065,312.95094212000805,440.4178089887434,5,124.12060133531129,109.79879017370276,27.367063988346466,108.2371416905025,172.1273012312323,100.13231208967984,148.10889058094273,5,193.04413360005128,169.4397090000166,48.91590817987028,164.87645799998063,279.25454200021704,150.16744961849074,235.92081758161183,5,0.99896,1.0,0.0015899685531481666,0.9964,1.0,0.9975663311153649,1.000353668884635,5
